neighbourhood,date,count,month
Allston,2008-04-23,1,April
Allston,2008-04-24,1,April
Allston,2008-04-25,2,April
Allston,2008-04-27,1,April
Allston,2008-04-28,1,April
Allston,2008-04-30,1,April
Allston,2008-05-03,1,May
Allston,2008-05-04,1,May
Allston,2008-05-05,1,May
Allston,2008-05-06,1,May
Allston,2008-05-07,1,May
Allston,2008-05-08,1,May
Allston,2008-05-09,1,May
Allston,2008-05-10,1,May
Allston,2008-05-13,1,May
Allston,2008-05-14,2,May
Allston,2008-05-15,3,May
Allston,2008-05-16,2,May
Allston,2008-05-17,1,May
Allston,2008-05-19,1,May
Allston,2008-05-23,2,May
Allston,2008-05-25,2,May
Allston,2008-05-26,1,May
Allston,2008-05-30,3,May
Allston,2008-05-31,1,May
Allston,2008-06-05,2,June
Allston,2008-06-06,2,June
Allston,2008-06-07,3,June
Allston,2008-06-09,2,June
Allston,2008-06-11,1,June
Allston,2008-06-12,4,June
Allston,2008-06-18,1,June
Allston,2008-06-19,1,June
Allston,2008-06-20,3,June
Allston,2008-06-21,1,June
Allston,2008-06-23,1,June
Allston,2008-06-24,2,June
Allston,2008-06-26,2,June
Allston,2008-06-27,2,June
Allston,2008-06-28,5,June
Allston,2008-06-29,1,June
Allston,2008-06-30,2,June
Allston,2008-07-01,1,July
Allston,2008-07-03,1,July
Allston,2008-07-04,1,July
Allston,2008-07-06,1,July
Allston,2008-07-07,1,July
Allston,2008-07-08,1,July
Allston,2008-07-10,3,July
Allston,2008-07-17,1,July
Allston,2008-07-18,1,July
Allston,2008-07-19,1,July
Allston,2008-07-20,1,July
Allston,2008-07-21,1,July
Allston,2008-07-22,1,July
Allston,2008-07-24,3,July
Allston,2008-07-26,2,July
Allston,2008-07-28,1,July
Allston,2008-07-29,3,July
Allston,2008-08-01,3,August
Allston,2008-08-03,1,August
Allston,2008-08-07,1,August
Allston,2008-08-08,2,August
Allston,2008-08-09,1,August
Allston,2008-08-11,1,August
Allston,2008-08-12,2,August
Allston,2008-08-13,3,August
Allston,2008-08-16,2,August
Allston,2008-08-18,2,August
Allston,2008-08-20,4,August
Allston,2008-08-21,3,August
Allston,2008-08-22,2,August
Allston,2008-08-25,2,August
Allston,2008-08-26,2,August
Allston,2008-08-28,2,August
Allston,2008-08-29,2,August
Allston,2008-08-30,3,August
Allston,2008-09-01,2,September
Allston,2008-09-02,1,September
Allston,2008-09-03,1,September
Allston,2008-09-04,1,September
Allston,2008-09-05,1,September
Allston,2008-09-07,1,September
Allston,2008-09-08,3,September
Allston,2008-09-10,1,September
Allston,2008-09-12,1,September
Allston,2008-09-13,2,September
Allston,2008-09-14,1,September
Allston,2008-09-15,1,September
Allston,2008-09-17,2,September
Allston,2008-09-20,2,September
Allston,2008-09-21,1,September
Allston,2008-09-23,2,September
Allston,2008-09-24,2,September
Allston,2008-09-25,8,September
Allston,2008-09-26,2,September
Allston,2008-09-27,3,September
Allston,2008-09-29,1,September
Allston,2008-09-30,3,September
Allston,2008-10-01,2,October
Allston,2008-10-03,1,October
Allston,2008-10-05,2,October
Allston,2008-10-06,2,October
Allston,2008-10-07,1,October
Allston,2008-10-08,2,October
Allston,2008-10-12,1,October
Allston,2008-10-15,1,October
Allston,2008-10-16,1,October
Allston,2008-10-17,1,October
Allston,2008-10-18,3,October
Allston,2008-10-19,1,October
Allston,2008-10-20,4,October
Allston,2008-10-21,4,October
Allston,2008-10-22,3,October
Allston,2008-10-23,1,October
Allston,2008-10-24,2,October
Allston,2008-10-25,1,October
Allston,2008-10-26,2,October
Allston,2008-10-27,3,October
Allston,2008-10-28,1,October
Allston,2008-10-29,1,October
Allston,2008-10-30,3,October
Allston,2008-10-31,1,October
Allston,2008-11-02,1,November
Allston,2008-11-03,3,November
Allston,2008-11-05,1,November
Allston,2008-11-06,4,November
Allston,2008-11-07,1,November
Allston,2008-11-09,1,November
Allston,2008-11-11,2,November
Allston,2008-11-12,1,November
Allston,2008-11-16,6,November
Allston,2008-11-18,1,November
Allston,2008-11-20,2,November
Allston,2008-11-21,3,November
Allston,2008-11-24,1,November
Allston,2008-11-25,1,November
Allston,2008-11-27,1,November
Allston,2008-11-29,2,November
Allston,2008-12-02,1,December
Allston,2008-12-08,3,December
Allston,2008-12-11,2,December
Allston,2008-12-13,1,December
Allston,2008-12-14,1,December
Allston,2008-12-15,3,December
Allston,2008-12-16,2,December
Allston,2008-12-17,1,December
Allston,2008-12-18,3,December
Allston,2008-12-20,2,December
Allston,2008-12-22,4,December
Allston,2008-12-23,3,December
Allston,2008-12-25,1,December
Allston,2008-12-26,2,December
Allston,2008-12-27,2,December
Allston,2008-12-28,1,December
Allston,2008-12-30,1,December
Allston,2009-01-01,1,January
Allston,2009-01-02,2,January
Allston,2009-01-05,1,January
Allston,2009-01-07,1,January
Allston,2009-01-08,1,January
Allston,2009-01-09,2,January
Allston,2009-01-10,1,January
Allston,2009-01-15,2,January
Allston,2009-01-17,2,January
Allston,2009-01-18,1,January
Allston,2009-01-19,1,January
Allston,2009-01-20,2,January
Allston,2009-01-21,2,January
Allston,2009-01-22,1,January
Allston,2009-01-23,3,January
Allston,2009-01-24,2,January
Allston,2009-01-25,1,January
Allston,2009-01-26,1,January
Allston,2009-01-27,1,January
Allston,2009-01-28,2,January
Allston,2009-01-29,2,January
Allston,2009-01-30,1,January
Allston,2009-01-31,4,January
Allston,2009-02-02,1,February
Allston,2009-02-04,1,February
Allston,2009-02-06,5,February
Allston,2009-02-07,1,February
Allston,2009-02-08,2,February
Allston,2009-02-09,2,February
Allston,2009-02-11,1,February
Allston,2009-02-12,2,February
Allston,2009-02-14,1,February
Allston,2009-02-15,3,February
Allston,2009-02-16,1,February
Allston,2009-02-18,3,February
Allston,2009-02-19,1,February
Allston,2009-02-20,2,February
Allston,2009-02-21,1,February
Allston,2009-02-25,1,February
Allston,2009-02-26,2,February
Allston,2009-03-02,1,March
Allston,2009-03-06,1,March
Allston,2009-03-07,2,March
Allston,2009-03-08,2,March
Allston,2009-03-09,1,March
Allston,2009-03-10,3,March
Allston,2009-03-12,1,March
Allston,2009-03-13,2,March
Allston,2009-03-14,1,March
Allston,2009-03-15,2,March
Allston,2009-03-16,1,March
Allston,2009-03-17,2,March
Allston,2009-03-18,1,March
Allston,2009-03-20,1,March
Allston,2009-03-21,1,March
Allston,2009-03-22,3,March
Allston,2009-03-23,1,March
Allston,2009-03-24,3,March
Allston,2009-03-25,1,March
Allston,2009-03-28,1,March
Allston,2009-03-30,3,March
Allston,2009-03-31,1,March
Allston,2009-04-01,2,April
Allston,2009-04-04,1,April
Allston,2009-04-06,1,April
Allston,2009-04-08,2,April
Allston,2009-04-10,1,April
Allston,2009-04-12,4,April
Allston,2009-04-13,1,April
Allston,2009-04-14,2,April
Allston,2009-04-16,2,April
Allston,2009-04-18,1,April
Allston,2009-04-19,1,April
Allston,2009-04-22,1,April
Allston,2009-04-23,2,April
Allston,2009-04-25,1,April
Allston,2009-04-26,1,April
Allston,2009-04-27,1,April
Allston,2009-04-29,1,April
Allston,2009-04-30,4,April
Allston,2009-05-01,1,May
Allston,2009-05-02,1,May
Allston,2009-05-03,1,May
Allston,2009-05-04,2,May
Allston,2009-05-07,1,May
Allston,2009-05-09,2,May
Allston,2009-05-12,2,May
Allston,2009-05-13,2,May
Allston,2009-05-14,2,May
Allston,2009-05-15,2,May
Allston,2009-05-16,1,May
Allston,2009-05-17,1,May
Allston,2009-05-18,2,May
Allston,2009-05-19,4,May
Allston,2009-05-20,2,May
Allston,2009-05-22,3,May
Allston,2009-05-23,3,May
Allston,2009-05-25,1,May
Allston,2009-05-27,2,May
Allston,2009-05-28,1,May
Allston,2009-05-30,1,May
Allston,2009-06-02,1,June
Allston,2009-06-03,1,June
Allston,2009-06-05,2,June
Allston,2009-06-07,1,June
Allston,2009-06-08,1,June
Allston,2009-06-09,1,June
Allston,2009-06-10,1,June
Allston,2009-06-11,1,June
Allston,2009-06-12,1,June
Allston,2009-06-13,4,June
Allston,2009-06-14,2,June
Allston,2009-06-15,2,June
Allston,2009-06-17,1,June
Allston,2009-06-18,2,June
Allston,2009-06-19,1,June
Allston,2009-06-20,2,June
Allston,2009-06-21,1,June
Allston,2009-06-22,1,June
Allston,2009-06-24,1,June
Allston,2009-06-25,1,June
Allston,2009-06-27,1,June
Allston,2009-06-28,2,June
Allston,2009-06-30,2,June
Allston,2009-07-01,1,July
Allston,2009-07-02,1,July
Allston,2009-07-04,2,July
Allston,2009-07-11,1,July
Allston,2009-07-12,1,July
Allston,2009-07-13,3,July
Allston,2009-07-14,1,July
Allston,2009-07-18,1,July
Allston,2009-07-20,1,July
Allston,2009-07-23,1,July
Allston,2009-07-25,1,July
Allston,2009-07-27,2,July
Allston,2009-07-28,1,July
Allston,2009-07-30,1,July
Allston,2009-08-02,1,August
Allston,2009-08-03,3,August
Allston,2009-08-05,2,August
Allston,2009-08-08,1,August
Allston,2009-08-10,2,August
Allston,2009-08-11,1,August
Allston,2009-08-12,1,August
Allston,2009-08-13,4,August
Allston,2009-08-15,1,August
Allston,2009-08-17,1,August
Allston,2009-08-19,1,August
Allston,2009-08-20,1,August
Allston,2009-08-21,1,August
Allston,2009-08-22,1,August
Allston,2009-08-23,1,August
Allston,2009-08-26,3,August
Allston,2009-08-27,1,August
Allston,2009-08-28,1,August
Allston,2009-08-29,1,August
Allston,2009-09-01,2,September
Allston,2009-09-03,1,September
Allston,2009-09-04,1,September
Allston,2009-09-07,3,September
Allston,2009-09-08,2,September
Allston,2009-09-09,1,September
Allston,2009-09-10,1,September
Allston,2009-09-11,1,September
Allston,2009-09-12,3,September
Allston,2009-09-13,2,September
Allston,2009-09-14,2,September
Allston,2009-09-15,1,September
Allston,2009-09-16,1,September
Allston,2009-09-18,1,September
Allston,2009-09-21,2,September
Allston,2009-09-22,2,September
Allston,2009-09-23,1,September
Allston,2009-09-24,1,September
Allston,2009-09-27,2,September
Allston,2009-09-28,5,September
Allston,2009-09-30,1,September
Allston,2009-10-04,1,October
Allston,2009-10-06,1,October
Allston,2009-10-08,2,October
Allston,2009-10-10,3,October
Allston,2009-10-11,3,October
Allston,2009-10-12,2,October
Allston,2009-10-14,1,October
Allston,2009-10-15,1,October
Allston,2009-10-18,2,October
Allston,2009-10-19,1,October
Allston,2009-10-20,2,October
Allston,2009-10-21,3,October
Allston,2009-10-22,2,October
Allston,2009-10-24,1,October
Allston,2009-10-27,1,October
Allston,2009-10-28,1,October
Allston,2009-10-29,1,October
Allston,2009-10-31,2,October
Allston,2009-11-01,1,November
Allston,2009-11-02,1,November
Allston,2009-11-03,2,November
Allston,2009-11-04,2,November
Allston,2009-11-05,1,November
Allston,2009-11-09,1,November
Allston,2009-11-10,1,November
Allston,2009-11-12,1,November
Allston,2009-11-16,1,November
Allston,2009-11-17,1,November
Allston,2009-11-18,1,November
Allston,2009-11-19,1,November
Allston,2009-11-20,2,November
Allston,2009-11-23,1,November
Allston,2009-11-24,2,November
Allston,2009-11-28,2,November
Allston,2009-11-30,2,November
Allston,2009-12-01,2,December
Allston,2009-12-03,2,December
Allston,2009-12-04,2,December
Allston,2009-12-07,3,December
Allston,2009-12-08,1,December
Allston,2009-12-09,2,December
Allston,2009-12-10,1,December
Allston,2009-12-14,2,December
Allston,2009-12-16,2,December
Allston,2009-12-18,2,December
Allston,2009-12-19,1,December
Allston,2009-12-23,1,December
Allston,2009-12-28,2,December
Allston,2009-12-29,1,December
Allston,2009-12-30,1,December
Allston,2010-01-01,1,January
Allston,2010-01-02,2,January
Allston,2010-01-03,3,January
Allston,2010-01-05,2,January
Allston,2010-01-06,1,January
Allston,2010-01-11,1,January
Allston,2010-01-17,1,January
Allston,2010-01-18,1,January
Allston,2010-01-20,1,January
Allston,2010-01-25,1,January
Allston,2010-01-27,1,January
Allston,2010-01-28,1,January
Allston,2010-01-29,2,January
Allston,2010-01-31,1,January
Allston,2010-02-01,1,February
Allston,2010-02-03,2,February
Allston,2010-02-06,1,February
Allston,2010-02-08,1,February
Allston,2010-02-09,1,February
Allston,2010-02-12,1,February
Allston,2010-02-16,1,February
Allston,2010-02-18,1,February
Allston,2010-02-25,1,February
Allston,2010-02-26,2,February
Allston,2010-03-02,4,March
Allston,2010-03-03,3,March
Allston,2010-03-05,1,March
Allston,2010-03-08,1,March
Allston,2010-03-11,3,March
Allston,2010-03-12,2,March
Allston,2010-03-14,1,March
Allston,2010-03-15,1,March
Allston,2010-03-16,3,March
Allston,2010-03-17,1,March
Allston,2010-03-22,1,March
Allston,2010-03-23,3,March
Allston,2010-03-27,2,March
Allston,2010-03-28,2,March
Allston,2010-03-29,1,March
Allston,2010-04-07,1,April
Allston,2010-04-08,1,April
Allston,2010-04-09,1,April
Allston,2010-04-10,1,April
Allston,2010-04-14,3,April
Allston,2010-04-15,1,April
Allston,2010-04-16,1,April
Allston,2010-04-17,3,April
Allston,2010-04-20,3,April
Allston,2010-04-22,1,April
Allston,2010-04-25,1,April
Allston,2010-04-26,1,April
Allston,2010-04-28,1,April
Allston,2010-04-30,3,April
Allston,2010-05-02,1,May
Allston,2010-05-04,1,May
Allston,2010-05-06,3,May
Allston,2010-05-08,1,May
Allston,2010-05-10,1,May
Allston,2010-05-11,2,May
Allston,2010-05-12,3,May
Allston,2010-05-14,2,May
Allston,2010-05-15,2,May
Allston,2010-05-16,3,May
Allston,2010-05-17,1,May
Allston,2010-05-18,2,May
Allston,2010-05-19,1,May
Allston,2010-05-20,2,May
Allston,2010-05-21,3,May
Allston,2010-05-22,2,May
Allston,2010-05-23,1,May
Allston,2010-05-24,1,May
Allston,2010-05-25,3,May
Allston,2010-05-26,1,May
Allston,2010-05-28,3,May
Allston,2010-05-29,1,May
Allston,2010-06-01,1,June
Allston,2010-06-03,4,June
Allston,2010-06-04,2,June
Allston,2010-06-06,3,June
Allston,2010-06-07,3,June
Allston,2010-06-08,5,June
Allston,2010-06-10,3,June
Allston,2010-06-11,1,June
Allston,2010-06-12,2,June
Allston,2010-06-14,5,June
Allston,2010-06-15,2,June
Allston,2010-06-16,3,June
Allston,2010-06-21,1,June
Allston,2010-06-22,1,June
Allston,2010-06-23,1,June
Allston,2010-06-24,2,June
Allston,2010-06-27,1,June
Allston,2010-06-29,2,June
Allston,2010-07-01,3,July
Allston,2010-07-05,1,July
Allston,2010-07-06,2,July
Allston,2010-07-09,2,July
Allston,2010-07-11,1,July
Allston,2010-07-12,4,July
Allston,2010-07-13,2,July
Allston,2010-07-14,1,July
Allston,2010-07-15,2,July
Allston,2010-07-16,1,July
Allston,2010-07-18,2,July
Allston,2010-07-19,3,July
Allston,2010-07-20,1,July
Allston,2010-07-21,1,July
Allston,2010-07-23,2,July
Allston,2010-07-26,1,July
Allston,2010-07-27,3,July
Allston,2010-07-28,2,July
Allston,2010-07-29,2,July
Allston,2010-07-31,1,July
Allston,2010-08-01,2,August
Allston,2010-08-03,1,August
Allston,2010-08-04,1,August
Allston,2010-08-06,1,August
Allston,2010-08-07,2,August
Allston,2010-08-09,2,August
Allston,2010-08-10,1,August
Allston,2010-08-12,1,August
Allston,2010-08-13,1,August
Allston,2010-08-15,1,August
Allston,2010-08-21,1,August
Allston,2010-08-26,1,August
Allston,2010-08-27,1,August
Allston,2010-08-30,1,August
Allston,2010-08-31,1,August
Allston,2010-09-01,1,September
Allston,2010-09-02,3,September
Allston,2010-09-05,2,September
Allston,2010-09-06,1,September
Allston,2010-09-09,2,September
Allston,2010-09-10,1,September
Allston,2010-09-11,1,September
Allston,2010-09-12,1,September
Allston,2010-09-13,1,September
Allston,2010-09-15,4,September
Allston,2010-09-18,1,September
Allston,2010-09-20,1,September
Allston,2010-09-21,1,September
Allston,2010-09-22,1,September
Allston,2010-09-26,1,September
Allston,2010-09-27,1,September
Allston,2010-09-28,1,September
Allston,2010-09-30,1,September
Allston,2010-10-01,1,October
Allston,2010-10-03,1,October
Allston,2010-10-04,2,October
Allston,2010-10-07,3,October
Allston,2010-10-08,1,October
Allston,2010-10-09,1,October
Allston,2010-10-10,1,October
Allston,2010-10-11,1,October
Allston,2010-10-12,2,October
Allston,2010-10-13,4,October
Allston,2010-10-14,1,October
Allston,2010-10-15,1,October
Allston,2010-10-16,2,October
Allston,2010-10-17,2,October
Allston,2010-10-18,1,October
Allston,2010-10-20,1,October
Allston,2010-10-21,2,October
Allston,2010-10-24,1,October
Allston,2010-10-25,2,October
Allston,2010-10-26,2,October
Allston,2010-10-27,1,October
Allston,2010-10-31,1,October
Allston,2010-11-04,2,November
Allston,2010-11-06,1,November
Allston,2010-11-08,2,November
Allston,2010-11-09,3,November
Allston,2010-11-10,1,November
Allston,2010-11-12,1,November
Allston,2010-11-13,1,November
Allston,2010-11-15,1,November
Allston,2010-11-17,1,November
Allston,2010-11-18,1,November
Allston,2010-11-22,2,November
Allston,2010-11-23,1,November
Allston,2010-11-27,1,November
Allston,2010-11-28,1,November
Allston,2010-11-29,2,November
Allston,2010-11-30,1,November
Allston,2010-12-01,1,December
Allston,2010-12-02,2,December
Allston,2010-12-05,3,December
Allston,2010-12-06,2,December
Allston,2010-12-07,1,December
Allston,2010-12-08,1,December
Allston,2010-12-09,3,December
Allston,2010-12-12,2,December
Allston,2010-12-13,4,December
Allston,2010-12-14,2,December
Allston,2010-12-16,1,December
Allston,2010-12-17,3,December
Allston,2010-12-20,2,December
Allston,2010-12-21,1,December
Allston,2010-12-23,1,December
Allston,2010-12-27,1,December
Allston,2010-12-29,2,December
Allston,2010-12-31,3,December
Allston,2011-01-02,1,January
Allston,2011-01-03,2,January
Allston,2011-01-04,1,January
Allston,2011-01-06,1,January
Allston,2011-01-07,1,January
Allston,2011-01-08,1,January
Allston,2011-01-09,1,January
Allston,2011-01-10,5,January
Allston,2011-01-11,3,January
Allston,2011-01-12,4,January
Allston,2011-01-13,4,January
Allston,2011-01-16,1,January
Allston,2011-01-17,1,January
Allston,2011-01-20,1,January
Allston,2011-01-22,1,January
Allston,2011-01-24,1,January
Allston,2011-01-25,2,January
Allston,2011-01-27,3,January
Allston,2011-01-28,1,January
Allston,2011-01-29,2,January
Allston,2011-01-31,2,January
Allston,2011-02-01,1,February
Allston,2011-02-04,1,February
Allston,2011-02-06,1,February
Allston,2011-02-07,1,February
Allston,2011-02-09,2,February
Allston,2011-02-11,1,February
Allston,2011-02-13,5,February
Allston,2011-02-19,2,February
